title,doc
ニホンイシガメ,山のふもとの河川や池沼、水田などにすむ。背甲の中央にキールがあり、後縁はにぶいのこぎり状。背甲は黄かっ色。腹甲は黒色。幼体は背甲が丸く、色も明るいかっ色で「銭亀」とよばれる。雑食性。6～8月に深さ約10センチメートルの穴を掘り4～10個の卵を産む。日本本土の唯一の固有種のカメだが、生息環境の悪化で姿を消した地域も多い。環境省のレッドリストの準絶滅危惧に指定されている。
ニホンアマガエル,平地や丘陵地にすみ、低木や草の上でくらす。普通体色は黄緑色で、雲形の斑紋があるが、かっ色から灰かっ色まで色が変わる。黄色や白色のアルビノや青色の色彩変異（へんい）個体も知られる。繁殖期だけでなく、雨の降る前などによく鳴く。クモや昆虫を食べる。産卵期は5～7月で、水田などに小さな卵塊（らんかい）を数回に分けて産む。
ニホンアナグマ,アナグマの亜種（あしゅ）。習性はアナグマとほぼ同じ。体と足はがんじょうで太く、つめは長く、耳は小さい。毛はあらく、尾の先はとがっている。体色は黒かっ色に白色がまじり、背に濃かっ色のぼんやりとしたしま模様がある。眼のまわりにチョコレート色の模様がある。
ニホンアカガエル,平地や丘陵の草地や水田などにすむ。繁殖期は普通1～3月だが、12月から始まることもあり、南西諸島などをのぞく日本産のカエルで最も時期が早い。水の残った水田などの浅い水面に100個ほどを産む。産卵がすむと5月頃まで春眠をする。越冬は水底で行なうことが多いが、冬でも暖かい日は活動することがある。
ニッコウイワナ,天然のイワナが生息する河川はなくなりつつある。渓流釣り場のイワナは残念ながら現在ではほとんど養殖ものである。各地の川では太古より陸封され、独自の変化をとげてきたが、養殖と放流によってその特徴を失いつつある。写真は成魚のオス（婚姻色）。
ニジマス,英名rainbow trout。繁殖期にはえらぶたが赤くなり、体側にも縦帯が現れるのでこの名がある。養殖品種のドナルドソンは成長が早く大型になる。降海型はスチールヘッドトラウトとよばれる。国内の自然繁殖例は少ない。
ニシン,ふだんは沖合でくらしているが、春になると産卵のために沿岸の海藻地帯に大群で押しよせる。この大群を群来（くき）といい、あまりに数が多いため、オスの放精で海水が白くにごる。お節料理に欠かせない「かずのこ」は卵巣を塩蔵したもの。3～4歳で成熟し、最高18歳のものが知られている。
ニショクキムネオオハシ,くちばしの色が、黄色と茶色にきれいにぬり分けられていて、胸が黄色いことから、二色黄胸大嘴（にしょくきむねおおはし）という和名がつけられた。オオハシ類は現地名や英名でツカーンとよばれるが、これは鳴き声からつけられたものである。アジアのサイチョウと同じように、大きなくちばしをもっているが、くちばしは空洞が多く軽い。おもに果実を食べ、キツツキの古巣などの木の幹にあいた穴に巣をつくる。
ニシダイヤガラガラ,乾燥地にすむ大型のガラガラヘビ。性質が荒く毒も強いので、かまれると重傷を負うことが多い。とぐろを巻き、首をもち上げた姿勢から、頭を投げつけるように飛びかかる。攻撃の前に尾の先の発音器をふるわせて警告をする。発音器は皮ふが角質化したもので、脱皮のたびに節が増えるが、約10節以上になると先端がとれる。
ニシキヤッコ,英名regal angelfishとは「キンチャクダイの王者」の意味。中型ながらたいへん美しい体色である。サンゴ礁域ではポピュラーな種類。幼魚には背びれの後部に眼状斑がある。雑食性でホヤ、カイメンなどを食べる。
ニイニイゼミ,ハルゼミにつづいて出てくるセミ。6月中旬から鳴き始める。サクラやヒマラヤスギが大好きで、チィーと連続的に鳴く。木にとまっていると、とても優れた隠蔽色（いんぺいしょく）になる。以前は東京都内で最も普通のセミであったが、どういうわけか最近はミンミンゼミやアブラゼミが増えたのに、ニイニイゼミは数を減らしている。
トラフカミキリ,ハチに似ることで身を守っていると思われる、スズメバチにそっくりのカミキリムシ。幼虫がクワの木を食べるので、桑畑でよく見いだされる。トラカミキリの仲間は種類が多く、ハチに似ているものも多いのが特徴。薪（まき）のつんである場所では初夏から夏にかけて、いろいろなトラカミキリが見つかるだろう。
トラフアゲハ,アメリカ合衆国のロッキー山脈より東側に分布し、日本のアゲハチョウのように人家周辺にも多い、アメリカの代表的なアゲハチョウだ。人家の庭から低山地の林縁部（りんえんぶ）まで、どこにでも出現し各種の花を訪れる。この写真を撮影したニューヨークのセントラルパークにも普通に見られる。幼虫はポプラ、サクラ、リンゴなど、さまざまな植物を食べる。
トラツグミ,ツグミ類の中で最も大きい。全身に白、黄色、黒のうろこのような細かい模様がある。飛ぶと、尾の先の両側に白い模様、翼の下に黒い帯がある。平地から山地の比較的暗い林にすむ。地上でえさをとる。落ち葉をくちばしでめくったり、ジャンプするように頭からつっこんで、えさをさがしたりする。ミミズやコガネムシの幼虫などを食べる。
トラギス,体側には不明瞭な暗かっ色縦帯があり、顔には数本の青色の線がある。尾びれの上部軟条は糸状に伸びる。一般に若魚はきれいな体色であるが、大型個体はやや暗色で汚い感じの色になる。食べるとおいしい。
トラガ,昼行性の美しいガで、まるでチョウのように活発に飛翔する。さまざまな花を訪れ、その蜜（みつ）を吸う。平地にもいるが、標高800メートルぐらいの低山地ではかなり普通に見られる。幼虫はユリ科のシオデを食べる。
トホシテントウ,体はナナホシテントウなどと比べ光沢がない。光沢のないテントウムシはだいたい草食性である。トホシテントウもカラスウリの葉を食べる草食性のテントウムシだ。カラスウリ類があればどこにでもいて、都会でも見られる。幼虫で越冬する。
トビウサギ,カンガルーのように跳躍歩行をする。夜行性。砂地にトンネル状の巣穴を掘ってくらすが、巣室や産室はない。各トンネルは単独か母子で占有（せんゆう）する。主食は緑草だが、昆虫や無機物を含む土なども食べる。コイサンマンはトビウサギの糞（ふん）をタバコがわりに吸う。
トビ,ワシタカ類の中では大きいほうだ。飛んでいるとき、尾の形に特徴（三味線のばち形、中央がへこんでいる）があるので、ほかのワシタカ類と区別できる。ほかの動物をおそうことはなく、死んだ魚や動物などを食べる。くちばしは小さい。上空を円をえがいてソアリングしながら、えさをさがす。
トノサマバッタ,トノサマバッタという名前のように、がっしりとした体格の大型のバッタ。普通年1回の発生だが、暖かい地方では6月頃と、秋の2回発生する。河原など広い草地のある場所に多く、ひじょうに敏感で近づくと飛んで逃げる。羽はかっ色のものが多いが、胸は緑色から茶色までいろいろな型がある。幼虫のときの密度が高いと、羽が長くなり飛翔力が強くなる。
トノサマダイ,幼魚から成魚（写真）まで体側後半に大きな丸い黒斑があるが、成魚ではややうすれている個体もある。こうした斑紋は白い線で囲まれていないと、眼状斑（目玉模様）とはいいがたい。周囲がにじんではっきりしないとなおさらである。
トノサマガエル,水田や小川にすむ。オスとメスでは体色がちがう。トウキョウダルマガエルに似ているが、トノサマガエルのほうが足が長く、ジャンプが得意。背面の黒斑は大きく、互いにくっついている。昆虫やクモ、ムカデなどを食べる。4～6月の繁殖期にはオスが集まって「グァルグァル、ゲロッゲロッ」と鳴きかわす。繁殖期に1回しか産卵しない。環境省のレッドリストの準絶滅危惧に指定されている。
トナカイ,シカ類では唯一、つのがオスとメスともにある。オスは発情期になると、のどの下部に白い長毛が密生する。群れで生活し、数万頭の大群で季節移動する。暖かい季節には草や小動物などを食べる。食物のない冬には、厚くつもった雪を掘り、ハナゴケ類などの地衣類を食べる。
トド,体色は、オスとメスともに明るいかっ色か赤かっ色で、たてがみがある。下毛はほとんどない。オスは10～20頭のメスをしたがえてハーレムをつくり、繁殖期間中は食事をとらない。8月頃にハーレムを解消し、9月頃に南下する。日本にやってくるトドは、約2000頭といわれる。環境省のレッドリストの準絶滅危惧に指定されている。
トッケイヤモリ,森林や人家のまわりにすむ。体色は水色に近く、オレンジ色の水玉模様が入るが、分布域や個体群によって異なることが多い。夜行性で、大型の昆虫やネズミ、ほかのヤモリを食べる。おもに繁殖期に「トッケイ」と聞こえる声で鳴くのが名前の由来。東南アジアでは家にすみつくと幸運をよぶといい伝えられている。
トキ,体はとき色（オレンジがかったピンク色）で、長いくちばしは、下にカーブしている。頭には長い冠羽（かんむりばね）がある。繁殖期には、背中や首が黒くなる。水田や湿地、川などで、ドジョウなどの魚、カエルや貝などをとって食べる。繁殖期は単独だが、冬は群れをつくる。木の上に枯れ枝を組んで巣をつくり、親が離れるときには、枯れ葉で卵を隠す。環境省のレッドリストの野生絶滅に指定されている。
トウヨシノボリ,ヨシノボリ橙色型（とうしょくがた）とよばれていた種類。体色には地域変異（へんい）が多い。体側には6～7個の暗色横斑が連続し、わずかに青色を帯びる。垂直びれの先は淡色にふちどられる。繁殖期のオスでは尾びれ基底部の橙色（だいだいいろ）が強くなるが、産卵の盛期には全体に黒くなる。
トウホクノウサギ,ノウサギの亜種（あしゅ）。東北から山口県までの日本海側に分布。佐渡、隠岐には別亜種がいる。冬になると毛が白くなるが、耳の先は黒色。冬に白くなるのは、おもに昼の長さに関係するとされる。雪に埋まらないよう、後足長は15～16センチメートルと長い。
トウキョウダルマガエル,"水田や池沼、流れのゆるやかな川などにすむ。トノサマガエルに似ているが、足が短くずんぐりとしている。体の黒斑がより細かく、オスとメスの体色は同じ。分布が重なるところではトノサマガエルと自然交雑することがある。昆虫やクモなどを食べる。4～7月に水田などに2,000個近くの卵を、いくつかの塊（かたまり）に分けて産む。環境省のレッドリストの準絶滅危惧に指定されている。"
トウキョウサンショウウオ,丘陵地や低山の森林にすむ。四肢（しし）は短く、体を伸ばした状態で前肢と後肢を近づけても指先は届かない。夜行性で、昆虫やミミズを食べる。繁殖期は2～3月で、40～160個の卵を含むバナナ形の卵のうを流れのないところに産む。最近のDNAなどの研究からトウホクサンショウウオ（Hynobius lichenatus）に近縁と考えられている。環境省のレッドリストの絶滅危惧Ⅱ類に指定されている。
デバスズメダイ,枝サンゴの密集した場所に群れて生息する。幼魚は無数の群れでテーブルサンゴなどをすみかとし、外敵が現れるといっせいにサンゴのすきまに隠れる。産卵期のオスは黄色みを帯び、背びれ・胸びれが黒くなる。アオバスズメダイに似るが、胸びれの基部は黒くない。
ディレピスカメレオン,開けた森林ややぶにすむ。分布域が広く6亜種（あしゅ）がある。後頭部の後頭葉という皮ふの膜と背中に並ぶのこぎりの歯のようなうろこは、亜種によってあったりなかったりする。後頭葉があるものは敵が近づくと後頭葉とのどを広げて威嚇（いかく）する。体色も亜種によってちがう。メスがオスより大きいが、体の形はほとんど変わらない。
テングノオトシゴ,メスよりオスのほうが吻（ふん）が長い。写真では手前がメスで後方がオス。ペアでいることが多い。この仲間はカメラを向けると顔をそむけるので、顔を撮影しようとすると被写体のまわりをぐるぐる回ることになる。
テングザル,オスは西洋ナシのような鼻をしており、鼻にかかった声を出す。メスの鼻は小さい。水浴を好む。河岸の高い木をねぐらにし、早朝、日の出とともに木をゆすり、跳躍して移動する。マングローブの葉を主食とし、繊維質を消化するためにウシのような胃袋をもっている。
テングキノボリヘビ,森林の樹上にすむ。吻端（ふんたん）に柔らかい突起があり、オス（写真）のものは先がつの状にとがり、メスのものは先端が平たく広がっている。体色はオスは黄色で、メスはかっ色。体はえんぴつ程度の太さしかなく、木の枝やつるの擬態（ぎたい）らしい。危険を感じても逃げずにじっとしている。早朝に活動し、おもにトカゲなど食べる。
テングカメレオン,日当たりのよいやぶにすむ。吻端（ふんたん）に太いつののような突起があり、後頭部はかぶとのようにもり上がる。体色は緑色で、体側に白い帯が走る。背中には大きなとげのようなうろこが並ぶ。オスはメスの2倍近くも大きい。昆虫や小動物を食べる。年2～3回、一度に8～23個の卵を産む。ふ化には25～30℃で7カ月～1年かかる。
テン,夜行性。木登りがじょうずで、イタチ科の動物の中で最も樹上生活に適している。肉食だが果実も好む。体色には2つの型があり、キテン（写真）は夏はかっ色で、冬には全身があざやかな黄色となり、足に黒かっ色の毛が生える。スステンは夏も冬もあまり変わらない。
ツマグロヨコバイ,5ミリメートルぐらいの小さなヨコバイで、オスは羽の先端が黒い。これが名前の由来である。メスは黒いものもいるが、普通はうすいかっ色。イネの害虫としてとくに有名。
ツバメチドリ,旅鳥だが九州と本州で繁殖した記録がある。くちばしと足が短く、長い翼や、尾がツバメに似ていることから名づけられた。飛びながら空中でトンボ、アブなどの昆虫をとらえるえさのとり方も、ツバメに似ている。飛び方もツバメに似てスピードがあるが、羽ばたきとグライディングをくりかえすのが特徴である。環境省のレッドリストの絶滅危惧Ⅱ類に指定されている。
ツバメウオ,成長につれて背びれとしりびれが短くなってくる。老成魚はさらにひれが短くなり、おでこが出てくる。アカククリのように口がとがっておらず腹部に黒斑があり、腹びれが黄色なので見分けられる。ダイバーにもよく慣れえづきやすい。
ツバメ,コシアカツバメに似ているが、のどが赤く腹は白いので、見分けることができる。尾がイワツバメより長く、外側がより長い。いわゆる燕尾（えんび）である。人家や畜舎などの建物に、巣をつくる。巣は、土と枯れ草を重ねてつくる。都会では、商店や駅舎に巣をつくることが多い。川や道の上を飛びながら、ハエ、トンボなどの飛んでいる昆虫を食べる。
ツノダシ,温帯域にもすめる種類で、中部日本の沿岸部でも普通に見られる。ときには大きな群れをつくる。温帯域の群れは若魚であることが多いが、サンゴ礁域の群れは繁殖期の成魚と思われる。外見はチョウチョウウオの仲間に似るがニザダイ科に近い。雑食性。
ツチブタ,かたいアリ塚を簡単に掘って穴をあける。管（くだ）のようなの口から粘液にぬれた30センチメートルほどの長い舌を出し、シロアリやアリをなめとって食べる。また鼻づらを地面につけてジグザグに歩き、においと音で移動中のアリの群れをさがす。地中に深い穴を掘り、単独でくらす。夜行性。
ツチガエル,平地から低山にすみ、市街地の池でも山地の渓流でも見られる。いぼが多い。つかまえると皮ふから毒のあるくさい液を出す。繁殖期は5～9月で「ギーコギーコ」と鳴く。浅く流れがないか、ゆるやかなところに50個ぐらいずつに分けて産卵する。幼生のまま越冬し、翌年変態する。とくにアリやバッタなどの小昆虫を好んで食べる。
ツチイナゴ,トノサマバッタのように大きなバッタで、九州以北では、唯一成虫で冬をこすバッタである。晩秋や早春に大型のバッタを見かけてびっくりすることがある。これは本州であるならば、ツチイナゴだ。幼虫は緑色のものや黄かっ色のものがあるが、成虫は茶色である。いろいろな草を食べるが、とくにクズの葉を好む。
ツグミ,まゆが白く、胸に黒い帯がある。背は赤茶色だが、色や模様は一羽一羽ちがう。地上にいるときは、背すじを伸ばした姿勢が特徴である。秋、渡ってきたばかりのころは、山地の林に多く、冬になると平地に多くなる。住宅地の庭などにもやってきて、えさ台のリンゴやパンなどを食べる。春の渡りの前には十数羽の群れをつくる。
ツクツクボウシ,一番おそく発生するセミで、7月下旬から出現するが、最盛期は8月下旬である。夏の暑い盛りから秋のはじめまで、ツクツクオーシツクツクオーシと鳴く。この声は夏の終わりを告げる風物詩である。1日中鳴くが、とくに夕方よく鳴く。鳴き声からオーシンツクツクともよばれる。
ツキノワグマ,胸に三日月形やV字形の白い模様がある。春は木の芽や草、夏は昆虫類も食べる。秋には冬にそなえて、ドングリなどを食べて皮下脂肪をたくわえる。夜行性だが、果実のなる季節は昼間も活動する。木登り、水泳がじょうずで、南パキスタン以外は冬眠をする。
モンハナシャコ,シャコの仲間でははでな色彩で、尾扇（びせん）のふち取りの色は深紅。自分の巣穴を持ち昼間はあまり遠出をしないが、泳ぐスピードはかなり速い。エビのはさみに相当する捕脚（ほきゃく）には数本のとげがあり、この部分を使っての強力なパンチは貝がらをも砕くほどだ。夜間に歩き回ってえものを見つけて一撃でしとめる。肉食性でカニやヤドカリもつかまえて食べる。
モンダルマガレイ,サンゴ礁域の岩礁部や砂底、タイドプールなど、あらゆる場所で見かける。じっとしているときはいずれも背景の色に擬態（ぎたい）して体色を変化させる。トゲダルマガレイに似るが、体に丸い青色斑が多数あり、吻（ふん）の前縁がくぼんでいるので区別できる。オスの胸びれ軟条は長く伸びる。
モンシロチョウ,日当たりのよい場所なら春から秋まで、どこででも見られるシロチョウ科の代表種。種名は紋のあるシロチョウという意味。幼虫は各種のアブラナ科植物を食べるが、とくにキャベツを好むのでキャベツ畑に多い。しかし大規模なキャベツ畑ではモンシロチョウの害を防ぐために農薬を使用するので、ほとんど見ることができない。
モンキチョウ,開けた日当たりのよい場所が大好きで、田畑の周辺や草原では最も多いチョウの一つだ。幼虫はそういった環境ならどこにでも生えているアカツメグサやクローバーを食べる。メスは一般に白いが、オスと同じように黄色のものもいる。オツネンチョウという別名があるが、幼虫で越冬する。斜面など気温の上がる場所では、2月末から成虫が見られる。
モンキアゲハ,日本で最大級のチョウ。飛んでいても後ろ羽のクリーム色の紋がよく目立つので見まちがえることはない。南のほうに多いが、海岸線に近い場所では北陸や関東でも多いチョウだ。年々分布が北に拡大しているのは温暖化と関係があるかもしれない。幼虫はさまざまなミカン科植物を食べるが、とくにカラスザンショウやハマセンダンを好む。
モンガラカワハギ,英名clown triggerfishは「道化師のような魚」の意味。成魚は独特の斑紋をしている。幼魚はまれに温帯域にも現れ、美しくユニークなので人気がある。すり鉢状の産卵床をつくり親魚は卵を守る。
モンカゲロウ,川の近くで見られる大型のカゲロウ。カゲロウの仲間の幼虫は川にすみ、えら呼吸している。羽化したばかりのカゲロウは亜成虫（あせいちゅう）とよばれ、すぐにもう一度脱皮して成虫になる。数日しか生きないので、はかないものの代表とされる。カゲロウの仲間はときに大発生して灯火に飛来することがある。
モルモット,家畜種。マーモットとまちがって名づけられたといわれる。足は短く、前足の指は4本で、後ろ足の指は3本。体は丸く尾がない。体重は約500グラム、体長は25～30センチメートルほど。草食性。南アメリカのペルーテンジクネズミが原種といわれる。モルモットの肉はブタ肉に味が似ており、南アメリカのインディオたちは3000年以上にわたり、食肉用として飼育していた。現在は世界中で飼育されているが、野生種は現存しない。
ヤリイカ,産卵期は2～6月で、浅海の岩場に長さ10センチメートル程度の細長い寒天質の卵のうを産みつける。1匹が1回の産卵で50～120の卵のうを産む。1つの卵のう内には30～50個の受精卵（じゅせいらん）が入っている。卵のう内で成育し、サイズは小さいが形が親とそっくりな状態でふ化して海中に泳ぎ出す。ケンサキイカに似ているが、ケンサキイカの卵のうははるかに大きく、長さ20～30センチメートルにもなる。
ユリカモメ,カモメ類としてはスマートな感じがする。くちばしと足は赤い。成鳥の尾は白く、若鳥の尾には黒い帯がある。夏羽の頭は黒かっ色。冬羽（写真）になると白くなる。海岸、河川、湖沼などにすむ。飛びながら、水面の小魚や生ゴミ、死んだ魚などをさがし、くちばしでつまんで食べる。水田や草地などにいることもある。夜は海上に集まって眠ることが多いようだ。
ヨーロッパヘビトカゲ,植物のしげる岩場や畑などの乾燥した場所にすむ。四肢（しし）は退化している。ヘビとまちがえそうだが、まぶたと耳孔があり、とぐろを巻かないので見分けられる。動きはすばやいが、短い距離しか進めない。昆虫やミミズ、トカゲなどを食べ、えさを食べた後は、体側のみぞの部分の皮ふが伸びる。
ラミーカミキリ,江戸時代に中国大陸からラミーという植物について日本に帰化したと思われる美しいカミキリムシ。分布を広げ、最近では比較的普通に見られるようになったが、産地は暖かい、かなりかぎられた地域だ。幼虫はラミー、カラムシ、ヤブマオウなどにつく。
リュウキュウヤマガメ,森林の地上を歩き回ってくらす、どちらかというと陸生のカメ。しかし、じめじめしたところを好むため渓流の近くに多く、泳ぎはうまいとはいえないが、暑いときは水に入ることもある。手足には水かきがあるものの、陸という環境に適応したため、前足のうろこは大きい。ややドーム状にもり上がったこうらには3本のキールがあり、後縁はのこぎり状。日本固有種で、世界でも沖縄島、久米島、渡嘉敷島の3島にしか生息しない。国の天然記念物。環境省のレッドリストの絶滅危惧Ⅱ類に指定されている。
ルリボシヤンマ,山間の小さな浅い池に多い美しいヤンマ。水辺の近くの林内をゆうゆうと飛び、アカトンボなどをとらえて食べる。平地に産することはなく、標高1000メートルぐらいの池では、ギンヤンマとともに見られることもある。産卵は夕方にメス単独で水中の枯れ草などに産卵管を刺して行なう。生まれた池にもどってくる傾向がある。
レッサーパンダ,主食はタケの葉やタケノコだが、ドングリなどの木の実やキノコなども食べる。地上でえさをとるが1日の半分以上は樹上で休んでいる。手のひらにこぶがあり、物をもちやすいようになっている。交尾期や子育てのとき以外は単独で生活する。特定の場所に糞（ふん）をする。
ロバ,家畜種。原種のアフリカノロバには3亜種（あしゅ）があったが、そのうち野生として現存しているのはソマリノロバだけである。大きさは、体高0.9～1.5メートル、体長2～2.2メートル、体重250キログラム前後。耳が長く、馬と異なり尾が40～50センチメートルと長く、先のほうに長い毛がある。たてがみはウマよりもふぞろいである。世界中で飼育されているが、アフリカ、中央・南アメリカなどの乾燥地帯に多い。長期間水を飲まなくても耐え、粗食で暑さにも強いため家畜化されたもので、その起源は5000～6000年前といわれる。
ワライカワセミ,鳴き声が「クックックッカカカ」と人間の笑い声に似ていることから、童謡の歌詞にもされ、日本でもよく知られるようになった。日本のヤマセミより一回り大きく、世界最大のカワセミ類の一つといえる。くちばしも魚類食の日本のヤマセミより大きく、トカゲやカエルなどをとらえて食べる。巣は、シロアリの塚（つか）や川の土手、くち木、つみ上げられた干し草の中などにつくられる。
ワピチ,ワピチとはアメリカ先住民による呼び名。かつては北米中に多数生息していたが、白人の開拓により激減。東部では絶滅した。群れをつくり、夕暮れになると森林から草原に現れる。1回の出産で2頭の子を産む場合が多い。オスはなわばりを宣言する鳴き声を盛んに出す。
ワニガメ,深さのある河川や湖沼の植物の多いところにすむ。肋甲板と縁甲板のあいだにさらに1列の甲板（上縁甲板）があり、ほかのカメ類にない原始的形態を残す。あごにはするどいカギがある。ほとんど水中でくらし、産卵するときしか上陸しない。口をあけ、ミミズのような肉質の突起をルアーにして魚をおびきよせる。一度に8～52個の卵を産む。
ワカサギ,冬期結氷した湖面で楽しむ釣魚としても人気がある。平野部の湖では1～3月、北日本では4～6月頃流入河川に遡上（そじょう）し産卵する。ほかのマス類のえさとしては貴重な存在である。
ワオキツネザル,体色は灰色、長い尾は白と黒のしま模様になっている。顔がキツネに似ている。昼行性で、5～30頭の群れで集団生活をする。メスが優位であることが多い。群れの全員が木の枝に集まって、毛づくろいをしたりする。おもに樹上で採食するが、地上移動もする。
ルリタテハ,ルリ色の帯が美しい大型のタテハチョウ。路上にとまりなわばりを張っているのをよく見かける。春はサクラなどの花にもくるが、夏や秋はおもに樹液やくさった果物に集まる。羽を閉じると木の幹にそっくりで、隠蔽色（いんぺいしょく）となる。幼虫の食草はサルトリイバラやホトトギス。山地に多いが、住宅地の庭のホトトギスでも発生する。
リュウキュウトカゲモドキ,沖縄島の基亜種クロイワトカゲモドキ、徳之島のオビトカゲモドキ、渡嘉敷島などのマダラトカゲモドキなど、いくつかの亜種（あしゅ）に分類される。体色や斑紋は亜種によってちがっている。森林にすみ、昼間は倒れた木の下や石灰洞（せっかいどう）でじっとしているが、夜になると地上を歩き回り、昆虫やミミズなどを食べる。
リュウキュウアサギマダラ,熱帯アジアに広く分布する普通種で、沖縄はその分布の北限に当たる。開けた環境にもいるが、少し暗い林の周囲に多い。ふわふわときわめて優雅に飛翔し、集団で越冬することが知られている。食草はガガイモ科のツルモウリンカ、ホウライカモメヅル。
リバークーター,流れがゆるやかな河川で、水草が多く水底が岩質のところに多い。背甲は黒かっ色で、第2肋甲板にC字形の模様が入る。腹甲にも黒い斑紋がある。日光浴をよくするが、おく病で水からあまり離れず、おどろくとすぐに水中に逃げる。オスは長い前肢のつめでメスの顔をこすって求愛し、5～7月に一度に19個までを産卵する。雑食性。
リスザル,毛は短く、背と手足は黄色か黄かっ色、腹部は淡黄色か白色。顔、のど、耳は白色。鼻と口、尾の先は黒色。頭とほおから鼻にかけての毛は濃緑色か黒色。昼行性で、百～数百頭の大群で、樹上で生活する。尾を物に巻きつけることはない。ペットとして飼育される。
ラマ,体色は茶色、黒色、白色などさまざまで、頭、あご、足をのぞく部分は長毛でおおわれる。前足の内側にはたこがある。怒ると胃の内容物をはきかけることもある。家畜種であり、グアナコが原種だといわれるが、はっきりしたことはわからない。
ラッコ,後ろ足に水かきがあり、ひれのようなっている。下毛が2.5センチメートルと長く、寒さに強い。もぐってとった貝をあおむけになって胸にのせ、石でたたいて割る。繁殖期以外は、オスとメスは別の群れでくらす。生まれたばかりの子の体重は2キログラムほどもある。子が小さいときは腹にのせる。環境省のレッドリストの絶滅危惧ⅠA類に指定されている。
ライチョウ,オス・メスともに、夏と冬では羽の色がちがう。夏は茶かっ色（夏羽）、冬は白い（冬羽）。オスの腹は一年中白い。キジのメスに似ているが、すんでいる場所がちがう。1年を通じて高山のハイマツ帯にすむ。冬はミヤマハンノキなどの芽、夏は草などの葉や花、昆虫などを食べている。5月頃、オスはテリトリー（なわばり）を守るために、よく飛ぶ。環境省のレッドリストの絶滅危惧IB類に指定されている。
ヨーロッパタイマイ,うすいクリーム色で、尾状突起（びじょうとっき）が長いしゃれたアゲハチョウ。幼虫はアンズ、モモなどのバラ科の植物を食べる。林縁部（りんえんぶ）の草地がおもな生息地で、春から秋のはじめまで比較的普通に見られる。花の蜜（みつ）が大好きで白や紫のさまざまな花を訪れるが、吸水にはほとんどこない。
ヨロイハブ,森林などの樹上にすむ。色彩や斑紋は複雑で、地域によってちがうことが多い。また成長するにしたがって変化する。頭頂部やのどのうろこにはキールがある。ほかのハブの毒は出血毒だが、ヨロイハブの毒は神経毒。毒は弱く、動きものろい。マレーシアのペナンにあるヘビ寺のヘビは本種で、参拝者が平気で素手でさわっている。
ヨツユビリクガメ,草や低木しか生えないステップなどの乾燥地帯にすむ。背甲はやや前後につぶれたような円形で、平たい。チチュウカイリクガメTestudo属に分類されるが、四肢（しし）のつめが4本で、成体の腹甲に蝶番（ちょうつがい）がない点がほかの種（しゅ）とちがう。地面に深い穴を掘ってくらし、北部のものはその穴で冬眠する。おもに植物を食べる。一度に3～5個の卵を産む。
ヨタカ,全身が落ち葉のような色と模様で、くちばしは小さいが、口は大きく開く。ずんぐりした体つきだが、飛ぶと翼は長く、スマートに見える。枝の向きと同じ方向にとまる。昼は木にとまって休み、夜になって活動を始め、飛び回りながら、空中で昆虫をとる。夜、林道の上におりていたり、街灯に集まる昆虫を求めて飛んできたりする。環境省のレッドリストの準絶滅危惧に指定されている。
ヨスジフエダイ,鮮黄色の体に4本の鮮青色のラインが印象的であるが、写真のように青い縦帯は目立たない場合も多い。大きな群れにあうと海中が明るくなったような感じである。幼魚は紀伊半島にも現れる。よく似たロクセンフエダイは青色縦帯が6本あるので区別できる。
ヨウスコウカワイルカ,にごった水中でくらすためか、眼は退化し小さい。超音波でコミュニケーションをし、魚を捕食する。単独やつがい、3～6頭の群れで生活する。 生息状況はイルカ・クジラ類の中でも最も危機的な状況にあり、1990年代後半には100頭未満と推定されていた。しかし、2004年以降、個体の目撃がなく、2006年12月の大規模な調査でも1頭も見つからなかった。2007年3月の時点では、種の存続が見込めるほどの個体は生息しておらず実質的に絶滅したとされている。
ヨウスコウアリゲーター,川岸に複雑な構造の横穴を掘ってくらしており、冬はこの穴で冬眠する。アメリカアリゲーターとちがって前肢には水かきがない。おもに貝などのかたいえさを食べるため、あごが特殊化して口角が切れ上がり、笑ったような顔つきをしている。開発などで生息数が激減し保護されている。7月に9～40個を産卵する。
ユカタンビワハゴロモ,ユカタンビワハゴロモはセミに近い仲間だ。その顔はどことなくワニを想像させる。顔といっても、実際は頭部が突出したものである。後ろ羽に目玉模様があり、おどろくと羽を開いて、その模様を見せる。奇妙な姿と合わせて、天敵（てんてき）をびっくりさせ、身を守る効果があるのだろう。頭部が光るといういい伝えもあるが、これは真実ではない。
ユウゼン,日本固有種。小笠原諸島に多く南西諸島ではほとんど見られない。ペアでいることが多く、写真のように大小の群れをつくってえさをついばみながら移動する。和名は友禅という着物の柄に由来している。雑食性で底生小動物や藻類を食べる。
ヤマメ,北陸地方、東北地方以北ではメスの大部分とオスの一部が降海してサクラマスになる。関東、北陸地方以西では普通は河川にヤマメとして残り、生涯を川ですごす。側線の上にパーマーク（小判形の斑紋）が7～10個並ぶ。アマゴに似るが体側に朱点はない。産卵期は秋から晩秋。環境省のレッドリストの準絶滅危惧に指定されている。
